"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus"
"https://www.delst.de/de/news/top-institut-2021-fernstudiumcheck/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-benjamin-lindner/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/wbt-modernes-lernen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-neumann/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-ebru-nal/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/wir-wuenschen-ihnen-ein-glueckliches-gesundes-und-erfolgreiches-neue-jahr/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/neuer-fernkurs-ernaehrung-im-natural-bodybuilding/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/gepruefter-technischer-betriebswirt-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/top-institut-2022-fernstudiumcheck/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-rene-gregorczyk/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-dieter-kaiser/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/delst-bewerten-und-gewinnen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/neue-delst-website-online/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/workout-fuer-den-arbeitsplatz/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-marina-schemmert/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-laura-koch/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-andreas-gloeckl/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kaufmann-frau-im-e-commerce-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/selbstaendig-als-mobiler-reitlehrer/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-jennifer-safran/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/u/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abs-asset-back-securities/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/q/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abwicklungsvertrag/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/m/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abzahlungsdarlehen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/i/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/d/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abstraktionsprinzip/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abschreibungen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abweichung-varianz/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abc-analyse/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzpotenzial/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abmaß/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzmittler/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/adrenalinausschuettung/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktes-modell/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/ablauforganisation/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/after-sales-service/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate-link/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/y/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aerogen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/ad-extension/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/account/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abszisse/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/sea-seo-manager-online-fernstudium/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/t/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absprungrate/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/p/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/l/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/above-the-line-massnahmen-atl/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzvolumen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/h/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/advanced-planning-and-scheduling-aps/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affinitätsschätzen/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abgeaenderte-annahme/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktionsniveau/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/c/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adsense/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affility-marketing/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/absoluter-marktanteil/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/x/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adcell/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/a-b-test/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affektiv/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/administrativ/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/s/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzhelfer/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/o/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/k/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/affinität/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/g/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/f/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abgaben/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/advanced-persistent-threats/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/affinity/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/absolutheitsprinzip/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/abgabeordnung-ao/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/b/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/ablauf-einer-gewerbeanmeldung/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/w/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/v/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzkanaele/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/adware/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/r/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/n/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aeuv/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/adaption/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/j/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/e/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/active-sourcing/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/a/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abschreibungsmethoden/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/lexikon/z/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzwerbung/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/tierheilpraktikerin-wird-futtermittelberaterin/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/e-learning-projektmanager-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-antje-lehmann-benz/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-toigo/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/fernstudium-vs-praesenzstudium-welche-form-bevorzugen-arbeitgeber/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/traumjob-betriebswirt/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/erfolgsgeschichten-das-delst-sucht-eure-story/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/e-commerce-manager-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sandra-leist/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/ausbildung-der-ausbilder-anpassung-an-die-moderne-arbeitswelt/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/fernstudientag-2023/","text/html; charset=utf-8","200","OK","Indexierbar",""
"https://www.delst.de/de/news/leidenschaft-fuer-pferde/","text/html; charset=utf-8","200","OK","Indexierbar",""
