"Adresse","Inhaltstyp","Status-Code","Status","Indexierbarkeit","Indexierbarkeitsstatus","Hash","Länge","Canonical-Linkelement 1","Kodierte Adresse der URL"
"https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/","text/html; charset=utf-8","200","OK","Indexierbar","","d62ebc31cc6511b14ba577a84f10386a","61","https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/","https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/"
"https://www.delst.de/de/news/neuer-fernkurs-ernaehrung-im-natural-bodybuilding/","text/html; charset=utf-8","200","OK","Indexierbar","","a383fe033ef20951198bcb3e3f277f90","79","","https://www.delst.de/de/news/neuer-fernkurs-ernaehrung-im-natural-bodybuilding/"
"https://www.delst.de/de/news/gepruefter-technischer-betriebswirt-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar","","50249347564d0c6a12f35ae6c3e99b73","79","","https://www.delst.de/de/news/gepruefter-technischer-betriebswirt-jetzt-buchbar/"
"https://www.delst.de/de/news/top-institut-2022-fernstudiumcheck/","text/html; charset=utf-8","200","OK","Indexierbar","","385b048a916406774a54c00c6b2c3f06","64","","https://www.delst.de/de/news/top-institut-2022-fernstudiumcheck/"
"https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/","text/html; charset=utf-8","200","OK","Indexierbar","","9b0b6be72c71fce9ef04e19ab2b82ce5","58","https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/","https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/"
"https://www.delst.de/de/news/kennst-du-rene-gregorczyk/","text/html; charset=utf-8","200","OK","Indexierbar","","b142ac5880384a684ac62b4f3e5849b","55","https://www.delst.de/de/news/kennst-du-rene-gregorczyk/","https://www.delst.de/de/news/kennst-du-rene-gregorczyk/"
"https://www.delst.de/de/news/kennst-du-dieter-kaiser/","text/html; charset=utf-8","200","OK","Indexierbar","","2367f87d0175229ca4e5d7ee9d93a2fb","53","https://www.delst.de/de/news/kennst-du-dieter-kaiser/","https://www.delst.de/de/news/kennst-du-dieter-kaiser/"
"https://www.delst.de/de/news/delst-bewerten-und-gewinnen/","text/html; charset=utf-8","200","OK","Indexierbar","","8358c6acd43deb64e56762199ed00415","57","https://www.delst.de/de/news/delst-bewerten-und-gewinnen/","https://www.delst.de/de/news/delst-bewerten-und-gewinnen/"
"https://www.delst.de/de/news/neue-delst-website-online/","text/html; charset=utf-8","200","OK","Indexierbar","","e9b40e4c5e13dc1208dc7b85261e8959","55","https://www.delst.de/de/news/neue-delst-website-online/","https://www.delst.de/de/news/neue-delst-website-online/"
"https://www.delst.de/de/news/workout-fuer-den-arbeitsplatz/","text/html; charset=utf-8","200","OK","Indexierbar","","87d28ada85a15f8b86671f112f2705d9","59","","https://www.delst.de/de/news/workout-fuer-den-arbeitsplatz/"
"https://www.delst.de/de/news/kennst-du-schon-marina-schemmert/","text/html; charset=utf-8","200","OK","Indexierbar","","dba6f915cff2e418cff54509cdeca27c","62","","https://www.delst.de/de/news/kennst-du-schon-marina-schemmert/"
"https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/","text/html; charset=utf-8","200","OK","Indexierbar","","c93b09777992ee22b6e92e430b7a7258","88","https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/","https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/"
"https://www.delst.de/de/news/kennst-du-schon-laura-koch/","text/html; charset=utf-8","200","OK","Indexierbar","","e83b340a459a35e7369d18e02b399295","56","","https://www.delst.de/de/news/kennst-du-schon-laura-koch/"
"https://www.delst.de/de/news/kennst-du-schon-andreas-gloeckl/","text/html; charset=utf-8","200","OK","Indexierbar","","571cd0a1e8f22f4e4f7456145450e7e9","61","","https://www.delst.de/de/news/kennst-du-schon-andreas-gloeckl/"
"https://www.delst.de/de/news/kaufmann-frau-im-e-commerce-jetzt-buchbar/","text/html; charset=utf-8","200","OK","Indexierbar","","97efcd63d76af1c031f47d5ba1d85f31","71","","https://www.delst.de/de/news/kaufmann-frau-im-e-commerce-jetzt-buchbar/"
"https://www.delst.de/de/news/selbstaendig-als-mobiler-reitlehrer/","text/html; charset=utf-8","200","OK","Indexierbar","","762d6dfd0d8adfcb8cf3b918316915de","65","","https://www.delst.de/de/news/selbstaendig-als-mobiler-reitlehrer/"
"https://www.delst.de/de/news/kennst-du-jennifer-safran/","text/html; charset=utf-8","200","OK","Indexierbar","","1ff45be1d30526437263d7c9a96e6d3b","55","https://www.delst.de/de/news/kennst-du-jennifer-safran/","https://www.delst.de/de/news/kennst-du-jennifer-safran/"
"https://www.delst.de/de/lexikon/u/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","be14e7621075f7ab7279ce0a2cf5b03e","34","https://www.delst.de/de/lexikon/ueberbetriebliche-ausbildung/","https://www.delst.de/de/lexikon/u/"
"https://www.delst.de/de/lexikon/abs-asset-back-securities/","text/html; charset=utf-8","200","OK","Indexierbar","","f7b66642dda9be7585f53cf440be9c52","58","https://www.delst.de/de/lexikon/abs-asset-back-securities/","https://www.delst.de/de/lexikon/abs-asset-back-securities/"
"https://www.delst.de/de/lexikon/q/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","fa8047c933d1de5f795b7ce5c455a1d","34","https://www.delst.de/de/lexikon/q-sort/","https://www.delst.de/de/lexikon/q/"
"https://www.delst.de/de/lexikon/abwicklungsvertrag/","text/html; charset=utf-8","200","OK","Indexierbar","","a6a5c3e81fae96230876dadd2afbc9e7","51","https://www.delst.de/de/lexikon/abwicklungsvertrag/","https://www.delst.de/de/lexikon/abwicklungsvertrag/"
"https://www.delst.de/de/lexikon/m/","text/html; charset=utf-8","200","OK","Nicht indexierbar","Canonicalised","be474e48883cf87980ed93be09b2d723","34","https://www.delst.de/de/lexikon/ma/","https://www.delst.de/de/lexikon/m/"
"https://www.delst.de/de/lexikon/abzahlungsdarlehen/","text/html; charset=utf-8","200","OK","Indexierbar","","2cb7a992c70f5c4042c986c12322104c","51","https://www.delst.de/de/lexikon/abzahlungsdarlehen/","https://www.delst.de/de/lexikon/abzahlungsdarlehen/"
