"Adresse","Häufigkeit","H1-1","Länge von H1-1","H1-2","Länge von H1-2","Indexierbarkeit","Indexierbarkeitsstatus"
"https://www.delst.de/de/news/informationsveranstaltung-unseres-partners-ehip/","1","Informationsveranstaltung unseres Partners EHiP","47","","0","Indexierbar",""
"https://www.delst.de/de/news/ehip-unser-neuer-bildungspartner/","1","Startschuss für die EHiP - Jetzt Probestudium sichern!","54","","0","Indexierbar",""
"https://www.delst.de/de/news/100-foerderung-ueber-bildungsgutschein/","1","100%-Förderung über Bildungsgutschein","37","","0","Indexierbar",""
"https://www.delst.de/de/news/delst-instagram/","1","UNSER RESTART AUF INSTAGRAM!","28","","0","Indexierbar",""
"https://www.delst.de/de/news/seo-sea-manager-ausbildung-jetzt-buchbar/","1","SEO/SEA-Manager jetzt buchbar!","30","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-markus-edenharder/","1","Kennst du schon Markus Edenharder?","34","","0","Indexierbar",""
"https://www.delst.de/de/ihk-weiterbildung/technischer-betriebswirt-fernstudium/","1","Technischer Betriebswirt | Fernstudium","38","","0","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-andrea-haertlein/","1","Kennen Sie Andrea Härtlein?","27","","0","Indexierbar",""
"https://www.delst.de/de/news/fernstudientag-2024/","1","Fernstudientag 2024 - Berufliche Perspektiven im Fokus","54","","0","Indexierbar",""
"https://www.delst.de/de/news/wir-sind-top-anbieter-2023/","1","Wir sind Top-Anbieter 2023","26","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-philipp-raithel/","1","Kennst du Philipp Raithel?","26","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-stefan-hieronimus/","1","Kennst du Stefan Hieronimus?","28","","0","Indexierbar",""
"https://www.delst.de/de/news/neue-oeffnungszeiten/","1","NEUE ÖFFNUNGSZEITEN!","20","","0","Indexierbar",""
"https://www.delst.de/de/news/adventskalender/","1","Unser Adventskalender auf Instagram!","36","","0","Indexierbar",""
"https://www.delst.de/de/news/neue-berufliche-weiterbildung-kommunikation-verbessern/","1","Neue berufliche Weiterbildung ""Kommunikation verbessern""","56","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-dr-lisa-marholt/","1","Kennst du Dr. Lisa Marholt?","27","","0","Indexierbar",""
"https://www.delst.de/de/news/happy-new-year-2021/","1","Happy New Year 2021!","20","","0","Indexierbar",""
"https://www.delst.de/de/news/auszeichnung-exzellenter-anbieter-2024/","1","Auszeichnung: exzellenter Anbieter 2024","39","","0","Indexierbar",""
"https://www.delst.de/de/news/tutorenvorstellung-carsten-kulka/","1","Tutorenvorstellung Carsten Kulka","32","","0","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-aron-labonte/","1","Kennen Sie Aron Labonté?","24","","0","Indexierbar",""
"https://www.delst.de/de/ihk-weiterbildung/technischer-fachwirt-fernstudium/","1","Technischer Fachwirt IHK | Fernstudium","38","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-julia-jorcke/","1","Kennst du Julia Jorcke?","23","","0","Indexierbar",""
"https://www.delst.de/de/news/scrum-lehrgaenge-buchbar/","1","Agil durchstarten: Mit unseren neuen Fernstudiengängen wirst du zum erfolgreichen Scrum-Experten","96","","0","Indexierbar",""
"https://www.delst.de/de/news/kennen-sie-ralf-schemmert/","1","Kennen Sie Ralf Schemmert?","26","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-tom-telschow/","1","Kennst du Tom Telschow?","23","","0","Indexierbar",""
"https://www.delst.de/de/news/bueroassistenz-jetzt-buchbar/","1","Büroassistenz jetzt buchbar!","28","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-ela-naeffgen/","1","Kennst du Ela Näffgen?","22","","0","Indexierbar",""
"https://www.delst.de/de/news/englische-ihk-abschluesse/","1","Neue englische IHK-Abschluss Bezeichnungen","42","","0","Indexierbar",""
"https://www.delst.de/de/news/elearning-digitales-lernen-die-moderne-und-flexible-form-der-weiterbildung/","1","Digitales Lernen - die moderne und flexible Form der Weiterbildung","66","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-thomas-wiessner/","1","Kennst du Thomas Wießner?","25","","0","Indexierbar",""
"https://www.delst.de/de/news/delst-besuchen-auf-der-messe-jobkarrieretage2022/","1","DeLSt besuchen auf der Messe ""Jobkarrieretage2022""","50","","0","Indexierbar",""
"https://www.delst.de/de/news/betrieblicher-gesundheitsmanager-jetzt-buchbar/","1","Betrieblicher Gesundheitsmanager jetzt buchbar!","47","","0","Indexierbar",""
"https://www.delst.de/de/news/top-institut-2021-fernstudiumcheck/","1","FernstudiumCheck Award 2021!","28","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-benjamin-lindner/","1","Kennst du Benjamin Lindner?","27","","0","Indexierbar",""
"https://www.delst.de/de/news/wbt-modernes-lernen/","1","WBT: Modernes Lernen","20","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-neumann/","1","Kennst du Alexander Neumann?","28","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-ebru-nal/","1","Kennst du Ebru Nal?","19","","0","Indexierbar",""
"https://www.delst.de/de/news/wir-wuenschen-ihnen-ein-glueckliches-gesundes-und-erfolgreiches-neue-jahr/","1","Wir wünschen Ihnen ein glückliches, gesundes und erfolgreiches neue Jahr!","73","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-marion-freddy-kraemer/","1","Kennst du Marion Freddy Krämer?","31","","0","Indexierbar",""
"https://www.delst.de/de/news/neuer-fernkurs-ernaehrung-im-natural-bodybuilding/","1","Neuer Fernkurs - Ernährung im Natural Bodybuilding","50","","0","Indexierbar",""
"https://www.delst.de/de/news/gepruefter-technischer-betriebswirt-jetzt-buchbar/","1","Geprüfter Technischer Betriebswirt (IHK) jetzt buchbar!","55","","0","Indexierbar",""
"https://www.delst.de/de/news/top-institut-2022-fernstudiumcheck/","1","FernstudiumCheck Award 2022!","28","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sonja-theile-ochel/","1","Kennst du Sonja Theile-Ochel?","29","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-rene-gregorczyk/","1","Kennst du René Gregorczyk?","26","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-dieter-kaiser/","1","Kennst du Dieter Kaiser?","24","","0","Indexierbar",""
"https://www.delst.de/de/news/delst-bewerten-und-gewinnen/","1","DeLSt bewerten und gewinnen","27","","0","Indexierbar",""
"https://www.delst.de/de/news/neue-delst-website-online/","1","Es ist soweit: Unsere neue Website ist online!","46","","0","Indexierbar",""
"https://www.delst.de/de/news/workout-fuer-den-arbeitsplatz/","1","Workout für den Arbeitsplatz","28","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-marina-schemmert/","1","Kennst du schon Marina Schemmert?","33","","0","Indexierbar",""
"https://www.delst.de/de/news/studium-im-alter-ihre-chance-der-weiterbildung-ohne-abitur/","1","Studium im Alter - Ihre Chance der Weiterbildung ohne Abitur","60","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-laura-koch/","1","Kennst du schon Laura Koch?","27","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-schon-andreas-gloeckl/","1","Kennst du schon Andreas Glöckl?","31","","0","Indexierbar",""
"https://www.delst.de/de/news/kaufmann-frau-im-e-commerce-jetzt-buchbar/","1","Dein Sprungbrett in die digitale Wirtschaft: Die Ausbildung Kaufmann/-frau im E-Commerce ist jetzt buchbar","106","","0","Indexierbar",""
"https://www.delst.de/de/news/selbstaendig-als-mobiler-reitlehrer/","1","Selbständig als mobiler Reitlehrer","34","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-jennifer-safran/","1","Kennst du Jennifer Safran?","26","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/u/","1","Überbetriebliche Ausbildung","27","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abs-asset-back-securities/","1","ABS (Asset Back Securities)","27","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/q/","1","Q-Sort","6","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abwicklungsvertrag/","1","Abwicklungsvertrag","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/m/","1","MA","2","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abzahlungsdarlehen/","1","Abzahlungsdarlehen","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/i/","1","IAF","3","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/d/","1","Dachmarke","9","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abstraktionsprinzip/","1","Abstraktionsprinzip","19","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abschreibungen/","1","Abschreibungen","14","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abweichung-varianz/","1","Abweichung (Varianz)","20","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abc-analyse/","1","ABC-Analyse","11","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzpotenzial/","1","Absatzpotenzial","15","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abmaß/","1","Abmaß","5","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzmittler/","1","Absatzmittler","13","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/adrenalinausschuettung/","1","Adrenalinausschüttung","21","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktes-modell/","1","abstraktes Modell","17","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/ablauforganisation/","1","Ablauforganisation","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/after-sales-service/","1","After-Sales-Service","19","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate-link/","1","Affiliate-Link","14","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/y/","1","Y-CIM-Modell","12","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aerogen/","1","Aerogen","7","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/ad-extension/","1","Ad Extension","12","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/account/","1","Account","7","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abszisse/","1","Abszisse","8","","0","Indexierbar",""
"https://www.delst.de/de/digitalisierung-unternehmen-digitale-arbeitswelt/sea-seo-manager-online-fernstudium/","1","SEA / SEO MANAGER | Fernstudium","31","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/t/","1","T-Shirt-Größen","14","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absprungrate/","1","Absprungrate","12","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/p/","1","Pacta sunt servanda","19","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/l/","1","Lafferkurve","11","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/above-the-line-massnahmen-atl/","1","Above-the-line-Maßnahmen (ATL)","30","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/absatzvolumen/","1","Absatzvolumen","13","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/h/","1","HACCP","5","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/advanced-planning-and-scheduling-aps/","1","Advanced Planning and Scheduling (APS)","38","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affinitätsschätzen/","1","Affinitätsschätzen","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abgeaenderte-annahme/","1","Abgeänderte Annahme","19","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abstraktionsniveau/","1","Abstraktionsniveau","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/c/","1","C2C","3","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adsense/","1","AdSense","7","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affility-marketing/","1","Affility Marketing","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affiliate/","1","Affiliate","9","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/absoluter-marktanteil/","1","Absoluter Marktanteil","21","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/x/","1","Xing Headhunter","15","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/adcell/","1","AdCell","6","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/a-b-test/","1","A/B-Test","8","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affektiv/","1","Affektiv","8","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/administrativ/","1","administrativ","13","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/s/","1","S-O-R-Modelle des Käuferverhaltens","34","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzhelfer/","1","Absatzhelfer","12","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/o/","1","Oberste Leitung","15","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/k/","1","Kaizen","6","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/affinität/","1","Affinität","9","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/g/","1","Gamification","12","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/f/","1","F & B","5","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abgaben/","1","Abgaben","7","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/advanced-persistent-threats/","1","Advanced Persistent Threats","27","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/affinity/","1","Affinity","8","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/absolutheitsprinzip/","1","Absolutheitsprinzip","19","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/abgabeordnung-ao/","1","Abgabeordnung (AO)","18","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/b/","1","B2B","3","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/ablauf-einer-gewerbeanmeldung/","1","Ablauf einer Gewerbeanmeldung","29","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/w/","1","Wachstumstheorie","16","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/v/","1","Vakanz","6","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzkanaele/","1","Absatzkanäle","12","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/adware/","1","Adware","6","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/r/","1","Rabattstaffel","13","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/n/","1","Nachfrage","9","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aeuv/","1","AEUV","4","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/adaption/","1","Adaption","8","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/j/","1","Jahresabschluss","15","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/e/","1","E-Business","10","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/active-sourcing/","1","Active Sourcing","15","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/a/","1","A/B-Test","8","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abschreibungsmethoden/","1","Abschreibungsmethoden","21","","0","Indexierbar",""
"https://www.delst.de/de/lexikon/z/","1","Zahlungsbilanz","14","","0","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzwerbung/","1","Absatzwerbung","13","","0","Indexierbar",""
"https://www.delst.de/de/news/tierheilpraktikerin-wird-futtermittelberaterin/","1","Tierheilpraktikerin wird Futtermittelberaterin","46","","0","Indexierbar",""
"https://www.delst.de/de/news/e-learning-projektmanager-buchbar/","1","Der E-Learning Projektmanager ist ab sofort buchbar!","52","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-antje-lehmann-benz/","1","Kennst du Antje Lehmann-Benz?","29","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-toigo/","1","Kennst du Alexander Toigo?","26","","0","Indexierbar",""
"https://www.delst.de/de/news/fernstudium-vs-praesenzstudium-welche-form-bevorzugen-arbeitgeber/","1","Fernstudium vs. Präsenzstudium - welche Form bevorzugen Arbeitgeber?","68","","0","Indexierbar",""
"https://www.delst.de/de/news/traumjob-betriebswirt/","1","Traumjob Betriebswirt","21","","0","Indexierbar",""
"https://www.delst.de/de/news/erfolgsgeschichten-das-delst-sucht-eure-story/","1","Erfolgsgeschichten: Das DeLSt sucht Ihre Story!","47","","0","Indexierbar",""
"https://www.delst.de/de/news/e-commerce-manager-jetzt-buchbar/","1","E-Commerce Manager jetzt buchbar!","33","","0","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sandra-leist/","1","Kennst du Sandra Leist?","23","","0","Indexierbar",""
"https://www.delst.de/de/news/ausbildung-der-ausbilder-anpassung-an-die-moderne-arbeitswelt/","1","Ausbildung der Ausbilder - Anpassung an die moderne Arbeitswelt","63","","0","Indexierbar",""
"https://www.delst.de/de/news/fernstudientag-2023/","1","Fernstudientag 2023 - wir sind dabei!","37","","0","Indexierbar",""
"https://www.delst.de/de/news/leidenschaft-fuer-pferde/","1","Leidenschaft für Pferde","23","","0","Indexierbar",""
